"doc_id","screen_name","text"
"1420997714708287490","kontenislam_com","Indonesia Masuk Daftar Merah, Penanganan Covid-19 Diminta Lebih Serius

https://t.co/9cD4GPAITW"
"1420998043436916736","kontenislam_com","Merinding! Ganjar Unggah Cerita Horor Petugas Pemulasaraan Pernah Didatangi Jenazah Covid-19

https://t.co/77BFgS2O57"
"1420988524422000642","kontenislam_com","Jokowi: Indonesia Lockdown Belum Tentu Masalah Covid-19 Selesai

https://t.co/0lizfTNxYz"
"1421012296000622594","kontenislam_com","Putus Asa Covid-19, Bendera Putih Berkibar di Sepanjang Jalan Malioboro

https://t.co/uZX60x6XPE"
"1421010462062252036","mas_Prase92","Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/tswhK3NkFI., meninjau langsung vaksinasi massal Covid-19 di Gedung Pusat Dakwah Muhammadiyah, Menteng, Jakarta Pusat #SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/O8PLUqTqn1"
"1421012294473973760","mas_Prase92","Masker sebagai salah satu protokol kesehatan yang utama merupakan tameng pertama kita terhadap serangan COVID-19. 

#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/V26bJy5Asd"
"1421012269727567873","Humas_PolresLMD","Korps Bhayangkara melalui Bareskrim Polri berhasil mengungkap dibalik kelangkaan dan kenaikan harga obat terapi Covid-19. Tak hanya itu, langka dan tingginya harga tabung oksigen juga terkuak dalam kasus ini.

#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/Seay4JmL0K"
"1421010380193554433","Humas_PolresLMD","Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/pwfPYTq7Ob. meninjau langsung vaksinasi massal Covid-19 di Gedung Pusat Dakwah Muhammadiyah, Menteng, Jakarta Pusat.
#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/AYLrEbSmwb"
"1421012250479841280","ahyew87","Lol !! What joke is this ? Kejayaan ?? Mende ntah yang berjaya? Berjaya meningkatkan kes harian COVID ke ? https://t.co/1J98Aivdnz"
"1421012231945289729","RealSelf_TheOne","@romeogadungan Orang relijiyes itu sukar dipahami, mereka percaya Surga, mau ke Surga, hidup yg kekal, tempat senang senang..begitu kena kejadian tertentu misal kena covid, malah ngerepotin nakes dan nunda pergi ke Surga..maunya apa sih orang relijiyes? Dobel standartnya suka suka <U+0001F605>"
"1421012224122843136","IzTiger321","Sehingga 30 Julai 2021: Jumlah kes COVID-19 yang dilaporkan adalah 16,840 kes (1,095,486 kes).

-KPK KKM-

sumber: CPRC Kementerian Kesihatan Malaysia (Telegram) https://t.co/zMQULAszhF"
"1421012221119787009","tvstvmy","Sehingga 30 Julai 2021: Jumlah kes COVID-19  adalah 16,840 kes (1,095,486 kes).

Pecahan setiap negeri (Kumulatif):
Selangor - 6,092 (401,019)
WPKL - 2,114 (121,065)
Johor - 1,104 (89,539)
Sabah - 1,066 (83,686)
Sarawak - 450 (76,243) https://t.co/VxJKcdUJc6"
"1421012216426360834","KoranBUMN","Tekan Penyebaran Virus Covid-19, DAMRI Lakukan Digitalisasi Pembelian Tiket https://t.co/EAlN8gD1ds @DamriIndonesia @KemenBUMN @kemenhub151"
"1421012213519699972","suavepea","Mcm mana org yg register vaccine in june boleh dpt vacine lebih awal sdgkan aku register dr march blm eligible pun lagi <U+0001F62D> I dowanna die from covid pls"
"1421012207786074114","agung_darmad1","https://t.co/KxuEOsGmtU

Sebanyak 56 Guru besar (Gubes) FK Unair Surabaya memberi rekomendasi pemerintah dalam menangani pandemi COVID-19. Mereka gubes yang aktif dan pensiun."
"1420996398120509442","tempodotco","Pemerintah menggelontorkan beberapa program bantuan sosial untuk rakyat yang paling rentan secara ekonomi selama Pandemi Covid-19. Berikut program-program yang diluncurkan pemerintah pusat dan cara pemenuhan persyaratan. #TempoInteraktif

https://t.co/LQQqHjiutT"
"1420992245939929091","tempodotco","Dokter spesialis penyakit dalam dan vaksinologi, Dirga Sakti Rambe, mengatakan bahwa orang yang sudah melakukan vaksinasi memiliki antibodi yang lebih kuat dari orang yang habis terkena COVID-19. #TempoVideo https://t.co/4v0cljehSV"
"1420973099105722370","tempodotco","“Jadi sekarang kita sudah semakin mengerti bahwa teknik tracing itu penting dalam penanganan Covid-19. Teknik tracing ini kuncinya,” kata Luhut. #TempoBisnis https://t.co/38EflS3PLD"
"1421012203830800386","tempodotco","KPPU menemukan sejumlah apotek di Sumatera Utara tak berani berbelanja stok obat terapi Covid-19 karena adanya pengawasan ketat dari Kemenkes. https://t.co/P1MTPJemrN #TempoBisnis"
"1421001567369498624","tempodotco","KPPU menemukan harga obat alternatif Covid-19, seperti ivermectin, di beberapa daerah masih melampaui batas harga eceran tertinggi. #TempoBisnis https://t.co/zhEcATDBBB"
"1420986209094934533","tempodotco","Raja Malaysia, Yang di-Pertuan Agong Al-Sultan Abdullah, kecewa PM Muhyiddin Yassin mencabut UU Darurat Nasional Covid-19 tanpa perdebatan di parlemen. #TempoDunia https://t.co/DX2Ewrqrdl"
"1421011815081734149","BogordailyN","Kata Pak Jokowi baru ""semi"" aja udah pada tereak Lurrr <U+0001F601>

Presiden Joko Widodo (Jokowi) berbicara mengenai keputusan PPKM darurat untuk menekan lonjakan drastis kasus COVID-19. Jokowi mengatakan Indonesia tidak bisa memberlakukan lockdown seperti negara lain. https://t.co/CjjpVi5v1T"
"1421012197233156097","BogordailyN","DPR Desak Pemerintah Percepat Distribusi Vaksin Covid-19 https://t.co/gFzFPRmuGn"
"1421012190711074816","PemudaGombak","Tahniah Kerajaan Perikatan Nasional dan para frontliners.

Abd Rashid Abdullah

Sumber  : https://t.co/8SBkrVuzYh"
"1421012184671297538","i_see_ninja","@afrkml akuu. bbrp kali gejala flu tiap gejala jg swab dan selalu negatif. ngalamin org2 sekeliling smp suami sendiri positif tp aku negatif. Alhamdulillah <U+0001F972>"
"1421012178564358149","ManiseWidiarti","Indonesia lockdown Presiden nya. Pasti masalah covid selesai. 
#2021MakzulkanPresiden 
#2021MakzulkanPresiden https://t.co/Dcxv19873d"
"1420999680498946049","ManiseWidiarti","Indonesia lockdown Presiden nya. Pasti masalah covid selesai. 
#2021MakzulkanPresiden 
#2021MakzulkanPresiden https://t.co/Dcxv19873d"
"1421012168258899969","NamakuDjo","Hari ini satu lagi sahabatku, seniorku, guruku,  harus kalah dari covid-19.
Sugeng tindak Pak Jarno.....
..
..
Taati Prokes.
#LawanCovid19"
"1421012113175171079","Polsek__Klatara","Kenapa Kita Harus Memakai Masker?

Karena masker tak hanya mencegah diri terinfeksi Covid-19, namun juga bentuk kepedulian pada orang-orang di sekitar kita. https://t.co/u0maazpCsr"
"1421012097815642112","heyqallif","bila la nak lenyap covid ni dan menteri menteri gila kuasa ni. rakyat hidup pun makin susah nak urus mati pun susah."
"1421012095030726656","ElloyKazigaba","Covid-19 ntiduhungabanye ngo twibagirwe gukomeza guhanaranira kugira isuku, no kurinda ibidukikije dushyira udupfuka munwa twakoreshejwe ahagenwe.
Tubigire ibyacu. https://t.co/1etHU5S7Eq"
"1421012059777470467","hitlergarut","gak boleh kotor hati, tapi rasanya kesel banget sama om w yang masih gak percaya covid. gak mau vaksin padahal sering keluar kota. inget pas sebelum w punya gelaja covid, w salaman sama dia *w gak enak nolak*
kek ada berita covid tetep aja ngelak ihhhhhh mana banyak bayi."
"1421012055545450496","Subhasishrout12","@otvnews Aaji testing kameiki report nucheiki kan na sobu unlock kariba covid kami gola"
"1421012042488549376","diskomkabbekasi","Kepala Badan Kesbangpol Kabupaten Bekasi, Juhandi, mengatakan, Gerakan ASN Berbagi ini sesuai arahan Pj Bupati Bekasi Dani Ramdan, sebagai sumbangsih kalangan ASN terhadap masyarakat yang terdampak pandemi Covid-19.

#kabupatenbekasi
#pemkabbekasi
#PPKMMemberiDampakBaik"
"1421012036062900227","diskomkabbekasi","Pemerintah Kabupaten Bekasi secara serentak membagikan ribuan paket sembako kepada warga yang terdampak pandemi Covid-19."
"1421012039103774723","diskomkabbekasi","Di Kecamatan Bojongmangu, sebanyak 200 paket sembako dibagikan kepada masyarakat yang terdampak pandemi Covid-19, yang berlangsung di Bumi Perkemahan Karang Kitri Desa Karangmulya Bojongmangu, Kamis, (29/07)."
"1421012037111623680","MajalahterasC","Muhadjir Apresiasi Pelaksanaan Vaksinasi Covid-19 yang Dilakukan oleh PT KAI https://t.co/IRqiwOTjfF https://t.co/3gPAij3s85"
"1421012020309102593","humasresbarut","Korps Bhayangkara melalui Bareskrim Polri berhasil mengungkap dibalik kelangkaan dan kenaikan harga obat terapi Covid-19. Tak hanya itu, langka dan tingginya harga tabung oksigen juga terkuak

#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M

https://t.co/Sp2rF5oF9Z"
"1421011232337764353","humasresbarut","Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/UEznOnLHyj. meninjau langsung vaksinasi massal Covid-19 di Gedung Pusat Dakwah Muhammadiyah, Menteng, Jakarta Pusat.
#SinergiPercepatVaksinasi
Patuhi PPKM Lakukan5M https://t.co/A4Qyw1UwWc"
"1421012016676982789","papaAntar","#infoWisata Agustus, Wisatawan Sudah Divaksin Covid-19 Bisa Traveling ke Arab Saudi https://t.co/u7XKORo4ld"
"1421011986880638976","papaAntar","#infoWisata Kanada Siap Sambut Wisatawan Mancanegara yang Sudah Divaksin Covid-19 https://t.co/IRVL613coY"
"1421012000344260613","papaAntar","#infoWisata Sandiaga Akan Berikan Paket Wisata ASEAN ke Nakes Pejuang COVID-19 https://t.co/LN36A5nsTA"
"1421011997466914816","azferudy_","@AslannAs Tak yg ni utk elak covid , yg vaksin pun boleh kne covid ......"
"1421011978101825536","kurohera","Pavilion semenjak dah miskin due to covid ni, rajin betul hantar email promo ya<U+0001F64A>"
"1421011967448293379","bluengrey_v","@bertanyarl Dulu pernah gejala tipus.  Itu si yang w inget sakit terpara aku slama ini"
"1421000355077398528","AnadoluAgencyID","Biden umumkan langkah baru terkait vaksinasi Covid-19 https://t.co/ebuG03fwZM https://t.co/8dSLDDHr4k"
"1421001713901883395","AnadoluAgencyID","#BREAKING: Kamboja melaporkan 668 kasus Covid-19 dalam 24 jam, total kasus menjadi 76.585"
"1421007520135405569","AnadoluAgencyID","Turki berikan lebih dari 1,4 juta dosis vaksin Covid-19 dalam 24 jam https://t.co/ghsyAveMVu https://t.co/74A1I15Ytr"
"1421011964113965058","AnadoluAgencyID","#BREAKING: Malaysia melaporkan 16.840 kasus Covid-19, total kasus menjadi 1.095.486"
"1420995573608374277","AnadoluAgencyID","AS sumbang 455.000 vaksin Covid-19 ke Kamboja https://t.co/6trRyPlbV6 https://t.co/LvKOBHhBDo"
"1421002181843488768","AnadoluAgencyID","#BREAKING: Kamboja mengumumkan 25 pasien meninggal akibat Covid-19, total kematian menjadi 1.375"
"1420982487308713987","AnadoluAgencyID","Pfizer: Dosis vaksin Covid-19 ketiga 'kuat' tingkatkan kekebalan lawan Delta https://t.co/AzCisvAfAi https://t.co/53v8EveDCO"
"1421001715852189698","AnadoluAgencyID","#BREAKING: Kamboja mengumumkan 812 pasien sembuh dari Covid-19, total kepulihan menjadi 69.198"
"1420967487890362373","AnadoluAgencyID","‘Hoaks berperan besar membuat papa saya kalah melawan Covid-19’ https://t.co/aWD75irkSt"
"1421011953380593668","Tukang0jek_","@MEL0VMEAL0T Ya Allah berikanlah kesembuhan dan kesehatan untuk kak amera serta keluarga dari virus covid.
Aamiin allohuma aamiin <U+0001F932>"
"1421011948003463168","Kamandaoh76","@ShillRonin Tentang Covid disana bg gimana?"
"1421011839203241984","PoldaJogja","Irwasda juga menyampaikan kepada anggotanya jika mengalami gejala yang semakin buruk agar segera melaporkan ke atasan sehingga dapat langsung teratasi melalui pelayanan kesehatan Kepolisian yang dimiliki."
"1421011900142260227","PoldaJogja","""Jika mengalami gejala yang semakin buruk, segera laporkan ke pimpinan. Agar segera teratasi melalui Biddokkes, dan Rumah Sakit Bhayangkara,"" pesannya mengakhiri.
.
#poldadiy #poldajogja"
"1421011887349657602","amoisepet88","@lindaroslan Somehow semua org kene admit vaksin tuk covid tu perlu. Sb da ramai sgt mati. Unless ada solution lain."
"1420995185496846338","amoisepet88","Geng yang ckp vaksin ni bisnes dunia je;

1. Covid real
2. Ramai meninggal sbb covid real
3. Vaksin real and have to

Sbnrnya dorg nak apa. Satu dunia kut kalau betul kene scam. Nak marah sapa. Nak ckp kene tipu la apa la."
"1421011867015606273","MRIPusat","15 kilometer mengayuh sepeda cuma untuk ikut divaksin!

Viral di media sosial seorang  bapak yang sedang berada di lokasi vaksinasi massal Covid-19. 

[A Thread] https://t.co/MnmRzOmWTO"
"1421011882463272960","MRIPusat","Sehat selalu ya pak, semoga keadaan pandemi ini segera berakhir. Terima kasih udah menginspirasi kita akan pentingnya vaksinasi!<U+0001F4AA><U+0001F3FB><U+2764><U+FE0F>

Sumber: Tiktok @dr.helmiyadi_spot 

#Vaksinasi #Covid_19 #MasyarakatRelawanIndonesia #MotorPerbaikanBangsa"
"1421011881360195584","Yanuarxxx1","Presiden @jokowi menyerahkan BanPres Produktif Usaha Mikro (BPUM). Bantuan hibah sebesar Rp1,2 juta per orang tersebut diberikan sebagai bantuan untuk mendorong ekonomi masyarakat pelaku usaha yang terdampak langsung oleh pandemi Covid-19. https://t.co/xQM5FdnxRF"
"1420983723323842560","Yanuarxxx1","Pemerintah Pak @jokowi melalui jubir satgas covid menyarankan kepada pasien covid-19 dengan gejala sedang-berat untuk tidak isoman https://t.co/P9N5uKWRVx"
"1421011877983752196","NoMoreCovidiot","PPKM Berhasil Tekan Lonjakan Kasus Aktif Covid-19 
#PPKMLevel4 #PPKMMemberiDampakBaik #NKRIMajuBerjaya https://t.co/QfbDcWc3lA"
"1421011845238849544","NoMoreCovidiot","PPKM Berhasil Kendalikan Kasus Aktif Covid-19 
#PPKMLevel4 #PPKMMemberiDampakBaik #NKRIMajuBerjaya https://t.co/V5NPTTKvz0"
"1421011857855246337","NoMoreCovidiot","Penerapan PPKM Berhasil Turunkan Kasus Covid-19 
#PPKMLevel4 #PPKMMemberiDampakBaik #NKRIMajuBerjaya https://t.co/MddInzdc5c"
"1421011851584839681","NoMoreCovidiot","Penerapan PPKM Berhasil Menekan Kasus Covid-19 
#PPKMLevel4 #PPKMMemberiDampakBaik #NKRIMajuBerjaya https://t.co/oboguKLTAX"
"1421011860908695553","NoMoreCovidiot","Penerapan PPKM Berhasil Menekan Penyebaran Kasus Covid-19 di Indonesia
#PPKMLevel4 #PPKMMemberiDampakBaik #NKRIMajuBerjaya https://t.co/8eU6K4paas"
"1421011851043696644","nosyafiqa","nak nangis pulak, selalu dengar kes positive covid mesti orang luar yang kena. sekarang family sendiri <U+0001F62D> covid makin dekat dengan kita.."
"1421011829828898818","lyyanahasri_","kemarin dapat tau 2-3 org cousin +ve. tadi pagi dapat berita cousin lagi sorg meninggal sebab covid. ni my bestfriend’s mom +ve covid. i’m speechless. covid ni merata duk ada... sampai bila nk macamni?"
"1421011820798644226","tv1_rtm","Sehingga 30 Julai 2021: Jumlah kes COVID-19 yang dilaporkan adalah 16,840 kes (1,095,486 kes).

Pecahan setiap negeri (Kumulatif):
Selangor - 6,092 (401,019)
WPKL - 2,114 (121,065)
Johor - 1,104 (89,539)
Sabah - 1,066 (83,686)
Sarawak - 450 (76,243) https://t.co/TJN7IJnCsG"
"1420983850180562950","Shinob1_Konoha","Yang isoman yang gejala ringan aja ya gaes https://t.co/Nd2o8ChjCe"
"1421011787411902464","Shinob1_Konoha","Presiden @jokowi menyerahkan BanPres Produktif Usaha Mikro (BPUM). Bantuan hibah sebesar Rp1,2 juta per orang tersebut diberikan sebagai bantuan untuk mendorong ekonomi masyarakat pelaku usaha yang terdampak langsung oleh pandemi Covid-19. https://t.co/fZRg8yA4zM"
"1421002642818576386","mcreativepky","Polsek Dustim konsisten mencegah penyebaran Covid-19 dilingkungan markas komando https://t.co/6e65ALqu5A"
"1420995728281903108","mcreativepky","Ops Yustisi Terus Dilakukan Polsek Patangkep Tutui Upaya Cegah Penularan Covid-19 https://t.co/eNw3HKo0oA"
"1420996539971932161","mcreativepky","Polsek Patangkep Tutui Rutin Laksanakan Penyemprotan Desinfektan Guna Cegah Covid-19 https://t.co/vVuvA8DIR7"
"1421011785663012867","mcreativepky","Cegah Penyebaran Covid-19, Ini Yang dilakukan Personel Polsek Kapuas Timur https://t.co/ixrednlw30"
"1420984165680312320","mcreativepky","Tingkatkan Imun Tubuh, Perawat Isolasi Rumkit Bhayangkara Ajak Pasien Covid-19 Senam Pagi https://t.co/TaHRgPUkcM"
"1420997325179195393","mcreativepky","Personil Piket Polsek Patangkep Tutui Bersih-Bersih Mako Putus Mata Rantai Penyebaran Covid-19 https://t.co/7dpLd7kx3q"
"1420981257458966528","harakahdailyHD","United Kingdom (UK) akan menyumbangkan 415,000 dos vaksin COVID-19 AstraZeneca ke Malaysia.

https://t.co/mZRi7EJcqd

 #HarakahDaily #MalaysiaSejahtera #JomVaksin https://t.co/AHP3zlmRB2"
"1421011783259541507","harakahdailyHD","30 Julai 2021: Jumlah kes COVID-19 yang dilaporkan adalah 16,840 kes (1,095,486 kes).

#PatuhiSOP
#StayAtHome
#HarakahDaily
#MalaysiaSejahtera https://t.co/xHSDT1WJkM"
"1421010402154930176","harakahdailyHD","Sekarang bukan masa untuk berpolitik sebaliknya menumpukan usaha menangani krisis pandemik Covid-19. https://t.co/u2I7TOZWkg"
"1421011771641319424","Cintada16","Presiden Joko Widodo menyerahkan Bantuan hibah sebesar Rp1,2 juta per orang untuk 18,2 juta orang, bantuan diberikan untuk mendorong ekonomi masyarakat pelaku usaha mikro dan kecil yang terdampak langsung oleh pandemi Covid-19.

Alhamdulillah<U+0001F64F> https://t.co/O0sS8PCIZR"
"1421011767812001794","Fxwwas","@iniamaal Yaa kalo aku kan ada gejala tp dah swab begituu"
"1421011763139465218","PolsekTinggi","Bhabinkamtibmas Polsek Tebing Tinggi *BRIPTU ANDREAN S SINAGA*, 
Memberikan himbauan Masyarakat Desa Pertapaan Kec. Tebing Tinggi Kab. Serdang Bedagai

- Tetap mematuhi peraturan pemerintah tentang protokol kesehatan Covid-19 dengan Menerapkan 5M https://t.co/PZqDCrTfWO"
"1421011741136220164","DoktorSamhan","“Sayang rehatlah. Jangan risau, abang janji abang jaga anak kita baik-baik”. Sahabat saya turut sebak dengar video call terakhir pesakit covid"
"1421011720517001218","selysely01","apresiasi setinggi-tingginya untuk para nakes yang berjuang demi memulihkan pasien covid 19 dan merelakan segala tenaga untuk Indonesia yang lebih baik , terbaik #PatriotPPKM https://t.co/lKkDZ2GfNa"
"1421007170317950982","idntimes","Dengan tracing penyebaran COVID-19 segera diketahui https://t.co/tuBnuH0UQ6"
"1420998499756175368","idntimes","Juliari dituntut 11 tahun bui dan ganti rugi Rp14,5 Miliar https://t.co/Lq8aYwIzVV"
"1421001222744514561","idntimes","Bagi yang bergejala berat dan komorbid wajib sesar https://t.co/ps7T143foM"
"1421009442208813056","idntimes","Kasus kesembuhan COVID-19 di Depok meningkat drastis https://t.co/ELIkfpFCUy"
"1420968784995569672","idntimes","Mulai dari restoran hingga salon https://t.co/BCEl23ZBOY"
"1420998513551306752","idntimes","Israel telah menyuntikkan dosis ketiga pada kelompok rentan https://t.co/cNIHI5lJU9"
"1420964640058609665","idntimes","Jokowi akui pemerintah tak prediksi munculnya varian Delta https://t.co/leqAglissq"
"1420966520264396808","idntimes","Kecuali nanti jika ada keadaan luar biasa dan UU-nya diubah https://t.co/PWp2jrQFRr"
"1420962384269561863","idntimes","Karena varian Delta, pemerintah harus tarik rem darurat https://t.co/BpKHyF0bhj"
"1420964647088254982","idntimes","Ada 2.707 pasien COVID meninggal selama satu bulan https://t.co/AFTot0zPyS"
"1421011716234637312","idntimes","Diharapkan tim relawan tracer bisa bertambah  https://t.co/m0oOUFFDok"
"1420994080302014466","idntimes","Menteri Lingkungan Hidup dan Kehutanan (LHK) Siti Nurbaya mengungkapkan, limbah medis COVID-19 meningkat pesat pada Juli 2021 ini. Menurut data KLHK, total limbah medis COVID hingga 27 Juli 2021 mencapai 18.460 ton. 

Selengkapnya https://t.co/COesGpHuhx https://t.co/aYTRf5fPFp"
"1421011713122439172","acrylicmica","Jangan pernah menyerah dalam melawan Covid-19 di Indonesia. 

Semoga kita merdeka secepatnya dari Covid-19.

https://t.co/7M6EKMk4k9 https://t.co/992HLSjy4J"
"1421011584537690113","acrylicmica","Akrilik Adiwarna Mika berjuang bersama untuk melawan COVID-19 di Indonesia. 

Akrilik Adiwarna Mika dapat dibuat menjadi produk partisi akrilik, inkubator bayi, aerosol box, face shield, corona finger dan lain-lain.

https://t.co/7M6EKMk4k9 https://t.co/w29uLAYcoY"
"1421011702628306945","IDNTimesJateng","Napi Nusakambangan divaksinasi virus corona pekan depan https://t.co/krl8ukjDEW"
"1421011691525967875","mesissyeren","Gabisa nyium kirain covid 
Ternyata bukan siapa siapa cokk<U+0001F62D>"
"1421011689424650241","jurusmenghilang","Presiden @jokowi menyerahkan BanPres Produktif Usaha Mikro (BPUM). Bantuan hibah sebesar Rp1,2 juta per orang tersebut diberikan sebagai bantuan untuk mendorong ekonomi masyarakat pelaku usaha yang terdampak langsung oleh pandemi Covid-19. https://t.co/OkEXcEHjFx"
"1420987356467785734","jurusmenghilang","Gejala sedang dan berat dihimbau untuk jangan isoman https://t.co/718aaMWrgu"
"1421011675289767940","kodim1016plk","Babinsa Ajak Warga Kompak Hadapi Covid - 19 
https://t.co/7aGxvntl1V https://t.co/l38CYCVJim"
"1421011641009725441","vincaletsoin","@mslaurasil Nggak bisa nyium ngga ada rasa bukan berarti covid bisa aja bukan muhrim aduh aduh aduuh sakit sekali everybody"
"1420956820198223878","lapas_ketapang","Menkumham @laoly.yasonna memberikan apresiasi kepada seluruh Insan Pengayoman yang telah peduli, mau berbagi atas dasar keikhlasan, dan berharap apa yang dilakukan hari ini dapat membantu meringankan beban mereka yang terdampak pandemi Covid-19

#KumhamPeduli
#KumhamBerbagi"
"1421011161449783296","lapas_ketapang","“Insan Pengayoman melalui program pemberian bantuan sosial “Kumham Peduli, Kumham Berbagi”, mencoba turut berempati kepada masyarakat dan ASN Kemenkumham yang terdampak pandemi Covid-19,” ujar Yasonna saat memberikan bantuan sosial secara simbolis, Kamis (29/07/2021) pagi."
"1420956686618009605","lapas_ketapang","Kegiatan ini merupakan bagian dari kepedulian Kemenkumham kepada masyarakat dan saudara sesama pegawai Kemenkumham yang terpapar Covid-19. Ini merupakan bentuk kepedulian, jiwa sosial, rasa welas asih serta semangat untuk berbagi

#KumhamPeduli
#KumhamBerbagi https://t.co/oyw37e4sFm"
"1420956222220472321","lapas_ketapang","Pandemi Covid-19 telah memunculkan berbagai keprihatinan bagi masyarakat Indonesia. Insan Pengayoman pun tergerak untuk berempati kepada masyarakat yang terdampak melalui program pemberian bantuan sosial. Simak thread berikut ya #SahabatPengayoman

#KumhamPeduli
#KumhamBerbagi https://t.co/92Xdvb2XZw"
"1421010257581514757","lapas_ketapang","Kemenkumham Salurkan 46 Ribu Paket kepada Masyarakat Terdampak Covid-19

Jakarta - Dalam dua tahun terakhir, pandemi Covid-19 telah merenggut banyak hal dari kehidupan kita. Tak pelak, kondisi ini pun memunculkan berbagai macam keprihatinan bagi masyarakat Indonesia https://t.co/9oIoeZI9sT"
"1421011411333881857","lapas_ketapang","“Kegiatan kita pada hari ini adalah bagian dari kepedulian kepada masyarakat dan saudara kita sesama pegawai yang terpapar Covid-19. Ini merupakan bentuk kepedulian, jiwa sosial, rasa welas asih serta semangat untuk berbagi,” kata Yasonna di lapangan upacara Kemenkumham."
"1421011257507811330","lapas_ketapang","Paket tersebut diberikan kepada masyarakat di seluruh Indonesia, yang terdiri atas 43.558 kepala keluarga yang terdampak langsung pandemi Covid-19, serta kepada 3.056 orang ASN Kemenkumham yang terpapar Covid-19."
"1420956567956975622","lapas_ketapang","Paket tersebut diberikan kepada masyarakat di seluruh Indonesia, yang terdiri atas 43.558 kepala keluarga yang terdampak langsung pandemi Covid-19, serta kepada 3.056 orang ASN Kemenkumham yang terpapar Covid-19

#KumhamPeduli
#KumhamBerbagi https://t.co/sZPxbgQTTq"
"1420956439485423617","lapas_ketapang","Menkumham @laoly.yasonna mengatakan kebijakan pemerintah dengan membuat PPKM Level 4 bertujuan untuk memutus mata rantai penularan Covid-19. Kebijakan yg berakhir pada 25 Juli 2021 lalu ini, kini resmi diperpanjang hingga 2 Agustus 2021 mendatang

#KumhamPeduli
#KumhamBerbagi"
"1421011605987336192","lapas_ketapang","“Semoga apa yang kita lakukan hari ini dapat membantu meringankan beban mereka yang secara langsung terdampak pandemi Covid-19,” kata Laoly."
"1421010524112781312","lapas_ketapang","Namun, sejak pemerintah menggulirkan kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 4, terdapat tren penurunan mobilitas hampir di semua wilayah. Dimana pembatasan pergerakan masyarakat menjadi faktor penting salah satu upaya pemutusan transmisi Covid-19."
"1421010465673465859","lapas_ketapang","Data per 28 Juli 2021 pada laman https://t.co/QhnNU4R3Mh, jumlah pasien yang terinfeksi positif Covid-19 secara nasional berjumlah 3.287.727 orang. Angka tersebut meningkat 47.791 kasus dibandingkan hari sebelumnya."
"1420956297629818881","lapas_ketapang","Dalam dua tahun terakhir, pandemi Covid-19 telah merenggut banyak hal dari kehidupan kita. Kondisi ini pun memunculkan berbagai macam keprihatinan bagi masyarakat Indonesia, seperti naiknya angka kemiskinan dan melonjaknya pengangguran.

#KumhamPeduli
#KumhamBerbagi"
"1421011006180921348","lapas_ketapang","Menteri Hukum dan Hak Asasi Manusia (Menkumham) Yasonna H. Laoly mengatakan kebijakan pemerintah dengan membuat PPKM Level 4 bertujuan untuk memutus mata rantai penularan Covid-19. Kebijakan yang sedianya berakhir pada 25 Juli 2021 lalu ini"
"1421011593903570947","thisisdanielll","Sial betul mana mana company yang still main main dengan covid ni. Budak budak jadi yatim piatu kot sebab parents contact covid from tempat kerja. Tolongla bos-bos ni semua ke neraka. https://t.co/svlqZSWKDr"
"1421011589906329602","thedianoo","Dah 3bulan, since covid haritu badan aku tak sihat sampai lah sekarang. Emotional. Tgk semua orang emotional. Period tak teratur, badan letih menggigil rasa nak pengsan. Sedih gila weh hati aku ni"
"1421011525809020928","IRupbasan","3&gt; Menkumham @laoly.yasonna mengatakan kebijakan pemerintah dengan membuat PPKM Level 4 bertujuan untuk memutus mata rantai penularan Covid-19. Kebijakan yg berakhir pada 25 Juli 2021 lalu ini, kini resmi diperpanjang hingga 2 Agustus 2021 mendatang

#KumhamPeduli
#KumhamBerbagi"
"1421011537997688834","IRupbasan","5&gt; Paket tersebut diberikan kepada masyarakat di seluruh Indonesia, yang terdiri atas 43.558 kepala keluarga yang terdampak langsung pandemi Covid-19, serta kepada 3.056 orang ASN Kemenkumham yang terpapar Covid-19

#KumhamPeduli
#KumhamBerbagi https://t.co/dwPkZReIL8"
"1421011559921319937","IRupbasan","9&gt; Menkumham @laoly.yasonna memberikan apresiasi kepada seluruh Insan Pengayoman yang telah peduli, mau berbagi atas dasar keikhlasan, dan berharap apa yang dilakukan hari ini dapat membantu meringankan beban mereka yang terdampak pandemi Covid-19

#KumhamPeduli
#KumhamBerbagi"
"1421011548416331777","IRupbasan","7&gt; Kegiatan ini merupakan bagian dari kepedulian Kemenkumham kepada masyarakat dan saudara sesama pegawai Kemenkumham yang terpapar Covid-19. Ini merupakan bentuk kepedulian, jiwa sosial, rasa welas asih serta semangat untuk berbagi

#KumhamPeduli
#KumhamBerbagi https://t.co/dAW1jKyqZf"
